frame_id,timestamp_utc,year,month,day,hour,split,source_file,file_size_bytes,spatial_height,spatial_width,channels
INSAT3D_20230606_2100Z,2023-06-06T21:00:00Z,2023,6,6,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.06.21.npz,581303,72,116,"TIR1,TIR2,WV"
INSAT3D_20230607_0000Z,2023-06-07T00:00:00Z,2023,6,7,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.07.00.npz,568750,72,116,"TIR1,TIR2,WV"
INSAT3D_20230607_0300Z,2023-06-07T03:00:00Z,2023,6,7,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.07.03.npz,571688,72,116,"TIR1,TIR2,WV"
INSAT3D_20230607_0600Z,2023-06-07T06:00:00Z,2023,6,7,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.07.06.npz,601790,72,116,"TIR1,TIR2,WV"
INSAT3D_20230607_0900Z,2023-06-07T09:00:00Z,2023,6,7,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.07.09.npz,627633,72,116,"TIR1,TIR2,WV"
INSAT3D_20230607_1200Z,2023-06-07T12:00:00Z,2023,6,7,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.07.12.npz,625205,72,116,"TIR1,TIR2,WV"
INSAT3D_20230607_1500Z,2023-06-07T15:00:00Z,2023,6,7,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.07.15.npz,597450,72,116,"TIR1,TIR2,WV"
INSAT3D_20230607_1800Z,2023-06-07T18:00:00Z,2023,6,7,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.07.18.npz,591796,72,116,"TIR1,TIR2,WV"
INSAT3D_20230607_2100Z,2023-06-07T21:00:00Z,2023,6,7,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.07.21.npz,591210,72,116,"TIR1,TIR2,WV"
INSAT3D_20230608_0000Z,2023-06-08T00:00:00Z,2023,6,8,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.08.00.npz,577532,72,116,"TIR1,TIR2,WV"
INSAT3D_20230608_0300Z,2023-06-08T03:00:00Z,2023,6,8,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.08.03.npz,576139,72,116,"TIR1,TIR2,WV"
INSAT3D_20230608_0600Z,2023-06-08T06:00:00Z,2023,6,8,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.08.06.npz,606441,72,116,"TIR1,TIR2,WV"
INSAT3D_20230608_0900Z,2023-06-08T09:00:00Z,2023,6,8,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.08.09.npz,633309,72,116,"TIR1,TIR2,WV"
INSAT3D_20230608_1200Z,2023-06-08T12:00:00Z,2023,6,8,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.08.12.npz,623557,72,116,"TIR1,TIR2,WV"
INSAT3D_20230608_1500Z,2023-06-08T15:00:00Z,2023,6,8,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.08.15.npz,595638,72,116,"TIR1,TIR2,WV"
INSAT3D_20230608_1800Z,2023-06-08T18:00:00Z,2023,6,8,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.08.18.npz,591620,72,116,"TIR1,TIR2,WV"
INSAT3D_20230608_2100Z,2023-06-08T21:00:00Z,2023,6,8,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.08.21.npz,589363,72,116,"TIR1,TIR2,WV"
INSAT3D_20230609_0000Z,2023-06-09T00:00:00Z,2023,6,9,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.09.00.npz,578294,72,116,"TIR1,TIR2,WV"
INSAT3D_20230609_0300Z,2023-06-09T03:00:00Z,2023,6,9,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.09.03.npz,576145,72,116,"TIR1,TIR2,WV"
INSAT3D_20230609_0600Z,2023-06-09T06:00:00Z,2023,6,9,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.09.06.npz,605556,72,116,"TIR1,TIR2,WV"
INSAT3D_20230609_0900Z,2023-06-09T09:00:00Z,2023,6,9,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.09.09.npz,633623,72,116,"TIR1,TIR2,WV"
INSAT3D_20230609_1200Z,2023-06-09T12:00:00Z,2023,6,9,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.09.12.npz,631433,72,116,"TIR1,TIR2,WV"
INSAT3D_20230609_1500Z,2023-06-09T15:00:00Z,2023,6,9,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.09.15.npz,599820,72,116,"TIR1,TIR2,WV"
INSAT3D_20230609_1800Z,2023-06-09T18:00:00Z,2023,6,9,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.09.18.npz,587234,72,116,"TIR1,TIR2,WV"
INSAT3D_20230609_2100Z,2023-06-09T21:00:00Z,2023,6,9,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.09.21.npz,580284,72,116,"TIR1,TIR2,WV"
INSAT3D_20230610_0000Z,2023-06-10T00:00:00Z,2023,6,10,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.10.00.npz,572135,72,116,"TIR1,TIR2,WV"
INSAT3D_20230610_0300Z,2023-06-10T03:00:00Z,2023,6,10,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.10.03.npz,572118,72,116,"TIR1,TIR2,WV"
INSAT3D_20230610_0600Z,2023-06-10T06:00:00Z,2023,6,10,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.10.06.npz,604877,72,116,"TIR1,TIR2,WV"
INSAT3D_20230610_0900Z,2023-06-10T09:00:00Z,2023,6,10,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.10.09.npz,633457,72,116,"TIR1,TIR2,WV"
INSAT3D_20230610_1200Z,2023-06-10T12:00:00Z,2023,6,10,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.10.12.npz,624875,72,116,"TIR1,TIR2,WV"
INSAT3D_20230610_1500Z,2023-06-10T15:00:00Z,2023,6,10,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.10.15.npz,594184,72,116,"TIR1,TIR2,WV"
INSAT3D_20230610_1800Z,2023-06-10T18:00:00Z,2023,6,10,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.10.18.npz,591183,72,116,"TIR1,TIR2,WV"
INSAT3D_20230610_2100Z,2023-06-10T21:00:00Z,2023,6,10,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.10.21.npz,586669,72,116,"TIR1,TIR2,WV"
INSAT3D_20230611_0000Z,2023-06-11T00:00:00Z,2023,6,11,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.11.00.npz,576390,72,116,"TIR1,TIR2,WV"
INSAT3D_20230611_0300Z,2023-06-11T03:00:00Z,2023,6,11,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.11.03.npz,565379,72,116,"TIR1,TIR2,WV"
INSAT3D_20230611_0600Z,2023-06-11T06:00:00Z,2023,6,11,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.11.06.npz,591623,72,116,"TIR1,TIR2,WV"
INSAT3D_20230611_0900Z,2023-06-11T09:00:00Z,2023,6,11,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.11.09.npz,619694,72,116,"TIR1,TIR2,WV"
INSAT3D_20230611_1200Z,2023-06-11T12:00:00Z,2023,6,11,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.11.12.npz,608280,72,116,"TIR1,TIR2,WV"
INSAT3D_20230611_1500Z,2023-06-11T15:00:00Z,2023,6,11,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.11.15.npz,577407,72,116,"TIR1,TIR2,WV"
INSAT3D_20230611_1800Z,2023-06-11T18:00:00Z,2023,6,11,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.11.18.npz,571892,72,116,"TIR1,TIR2,WV"
INSAT3D_20230611_2100Z,2023-06-11T21:00:00Z,2023,6,11,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.11.21.npz,576834,72,116,"TIR1,TIR2,WV"
INSAT3D_20230612_0000Z,2023-06-12T00:00:00Z,2023,6,12,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.12.00.npz,568648,72,116,"TIR1,TIR2,WV"
INSAT3D_20230612_0300Z,2023-06-12T03:00:00Z,2023,6,12,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.12.03.npz,563293,72,116,"TIR1,TIR2,WV"
INSAT3D_20230612_0600Z,2023-06-12T06:00:00Z,2023,6,12,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.12.06.npz,592834,72,116,"TIR1,TIR2,WV"
INSAT3D_20230612_0900Z,2023-06-12T09:00:00Z,2023,6,12,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.12.09.npz,619301,72,116,"TIR1,TIR2,WV"
INSAT3D_20230612_1200Z,2023-06-12T12:00:00Z,2023,6,12,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.12.12.npz,612254,72,116,"TIR1,TIR2,WV"
INSAT3D_20230612_1500Z,2023-06-12T15:00:00Z,2023,6,12,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.12.15.npz,583418,72,116,"TIR1,TIR2,WV"
INSAT3D_20230612_1800Z,2023-06-12T18:00:00Z,2023,6,12,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.12.18.npz,580041,72,116,"TIR1,TIR2,WV"
INSAT3D_20230612_2100Z,2023-06-12T21:00:00Z,2023,6,12,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.12.21.npz,578179,72,116,"TIR1,TIR2,WV"
INSAT3D_20230613_0000Z,2023-06-13T00:00:00Z,2023,6,13,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.13.00.npz,573410,72,116,"TIR1,TIR2,WV"
INSAT3D_20230613_0300Z,2023-06-13T03:00:00Z,2023,6,13,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.13.03.npz,569703,72,116,"TIR1,TIR2,WV"
INSAT3D_20230613_0600Z,2023-06-13T06:00:00Z,2023,6,13,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.13.06.npz,600296,72,116,"TIR1,TIR2,WV"
INSAT3D_20230613_0900Z,2023-06-13T09:00:00Z,2023,6,13,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.13.09.npz,632701,72,116,"TIR1,TIR2,WV"
INSAT3D_20230613_1200Z,2023-06-13T12:00:00Z,2023,6,13,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.13.12.npz,629601,72,116,"TIR1,TIR2,WV"
INSAT3D_20230613_1500Z,2023-06-13T15:00:00Z,2023,6,13,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.13.15.npz,604186,72,116,"TIR1,TIR2,WV"
INSAT3D_20230613_1800Z,2023-06-13T18:00:00Z,2023,6,13,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.13.18.npz,599283,72,116,"TIR1,TIR2,WV"
INSAT3D_20230613_2100Z,2023-06-13T21:00:00Z,2023,6,13,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.13.21.npz,598977,72,116,"TIR1,TIR2,WV"
INSAT3D_20230614_0000Z,2023-06-14T00:00:00Z,2023,6,14,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.14.00.npz,590698,72,116,"TIR1,TIR2,WV"
INSAT3D_20230614_0300Z,2023-06-14T03:00:00Z,2023,6,14,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.14.03.npz,589719,72,116,"TIR1,TIR2,WV"
INSAT3D_20230614_0600Z,2023-06-14T06:00:00Z,2023,6,14,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.14.06.npz,617060,72,116,"TIR1,TIR2,WV"
INSAT3D_20230614_0900Z,2023-06-14T09:00:00Z,2023,6,14,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.14.09.npz,641715,72,116,"TIR1,TIR2,WV"
INSAT3D_20230614_1200Z,2023-06-14T12:00:00Z,2023,6,14,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.14.12.npz,641568,72,116,"TIR1,TIR2,WV"
INSAT3D_20230614_1500Z,2023-06-14T15:00:00Z,2023,6,14,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.14.15.npz,615383,72,116,"TIR1,TIR2,WV"
INSAT3D_20230614_1800Z,2023-06-14T18:00:00Z,2023,6,14,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.14.18.npz,608234,72,116,"TIR1,TIR2,WV"
INSAT3D_20230614_2100Z,2023-06-14T21:00:00Z,2023,6,14,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.14.21.npz,601841,72,116,"TIR1,TIR2,WV"
INSAT3D_20230615_0000Z,2023-06-15T00:00:00Z,2023,6,15,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.15.00.npz,590971,72,116,"TIR1,TIR2,WV"
INSAT3D_20230615_0300Z,2023-06-15T03:00:00Z,2023,6,15,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.15.03.npz,587858,72,116,"TIR1,TIR2,WV"
INSAT3D_20230615_0600Z,2023-06-15T06:00:00Z,2023,6,15,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.15.06.npz,622431,72,116,"TIR1,TIR2,WV"
INSAT3D_20230615_0900Z,2023-06-15T09:00:00Z,2023,6,15,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.15.09.npz,642541,72,116,"TIR1,TIR2,WV"
INSAT3D_20230615_1200Z,2023-06-15T12:00:00Z,2023,6,15,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.15.12.npz,633317,72,116,"TIR1,TIR2,WV"
INSAT3D_20230615_1500Z,2023-06-15T15:00:00Z,2023,6,15,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.15.15.npz,595521,72,116,"TIR1,TIR2,WV"
INSAT3D_20230615_1800Z,2023-06-15T18:00:00Z,2023,6,15,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.15.18.npz,584931,72,116,"TIR1,TIR2,WV"
INSAT3D_20230615_2100Z,2023-06-15T21:00:00Z,2023,6,15,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.15.21.npz,576229,72,116,"TIR1,TIR2,WV"
INSAT3D_20230616_0000Z,2023-06-16T00:00:00Z,2023,6,16,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.16.00.npz,570507,72,116,"TIR1,TIR2,WV"
INSAT3D_20230616_0300Z,2023-06-16T03:00:00Z,2023,6,16,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.16.03.npz,566565,72,116,"TIR1,TIR2,WV"
INSAT3D_20230616_0600Z,2023-06-16T06:00:00Z,2023,6,16,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.16.06.npz,587630,72,116,"TIR1,TIR2,WV"
INSAT3D_20230616_0900Z,2023-06-16T09:00:00Z,2023,6,16,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.16.09.npz,609799,72,116,"TIR1,TIR2,WV"
INSAT3D_20230616_1200Z,2023-06-16T12:00:00Z,2023,6,16,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.16.12.npz,605810,72,116,"TIR1,TIR2,WV"
INSAT3D_20230616_1500Z,2023-06-16T15:00:00Z,2023,6,16,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.16.15.npz,580460,72,116,"TIR1,TIR2,WV"
INSAT3D_20230616_1800Z,2023-06-16T18:00:00Z,2023,6,16,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.16.18.npz,574238,72,116,"TIR1,TIR2,WV"
INSAT3D_20230616_2100Z,2023-06-16T21:00:00Z,2023,6,16,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.16.21.npz,566641,72,116,"TIR1,TIR2,WV"
INSAT3D_20230617_0000Z,2023-06-17T00:00:00Z,2023,6,17,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.06.17.00.npz,557646,72,116,"TIR1,TIR2,WV"
INSAT3D_20231019_1500Z,2023-10-19T15:00:00Z,2023,10,19,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.19.15.npz,522388,72,116,"TIR1,TIR2,WV"
INSAT3D_20231019_1800Z,2023-10-19T18:00:00Z,2023,10,19,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.19.18.npz,514220,72,116,"TIR1,TIR2,WV"
INSAT3D_20231019_2100Z,2023-10-19T21:00:00Z,2023,10,19,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.19.21.npz,515129,72,116,"TIR1,TIR2,WV"
INSAT3D_20231020_0000Z,2023-10-20T00:00:00Z,2023,10,20,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.20.00.npz,513724,72,116,"TIR1,TIR2,WV"
INSAT3D_20231020_0300Z,2023-10-20T03:00:00Z,2023,10,20,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.20.03.npz,512140,72,116,"TIR1,TIR2,WV"
INSAT3D_20231020_0600Z,2023-10-20T06:00:00Z,2023,10,20,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.20.06.npz,550001,72,116,"TIR1,TIR2,WV"
INSAT3D_20231020_0900Z,2023-10-20T09:00:00Z,2023,10,20,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.20.09.npz,577537,72,116,"TIR1,TIR2,WV"
INSAT3D_20231020_1200Z,2023-10-20T12:00:00Z,2023,10,20,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.20.12.npz,553946,72,116,"TIR1,TIR2,WV"
INSAT3D_20231020_1500Z,2023-10-20T15:00:00Z,2023,10,20,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.20.15.npz,531932,72,116,"TIR1,TIR2,WV"
INSAT3D_20231020_1800Z,2023-10-20T18:00:00Z,2023,10,20,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.20.18.npz,529277,72,116,"TIR1,TIR2,WV"
INSAT3D_20231020_2100Z,2023-10-20T21:00:00Z,2023,10,20,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.20.21.npz,532989,72,116,"TIR1,TIR2,WV"
INSAT3D_20231021_0000Z,2023-10-21T00:00:00Z,2023,10,21,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.21.00.npz,535760,72,116,"TIR1,TIR2,WV"
INSAT3D_20231021_0300Z,2023-10-21T03:00:00Z,2023,10,21,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.21.03.npz,531971,72,116,"TIR1,TIR2,WV"
INSAT3D_20231021_0600Z,2023-10-21T06:00:00Z,2023,10,21,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.21.06.npz,565783,72,116,"TIR1,TIR2,WV"
INSAT3D_20231021_0900Z,2023-10-21T09:00:00Z,2023,10,21,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.21.09.npz,590490,72,116,"TIR1,TIR2,WV"
INSAT3D_20231021_1200Z,2023-10-21T12:00:00Z,2023,10,21,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.21.12.npz,564625,72,116,"TIR1,TIR2,WV"
INSAT3D_20231021_1500Z,2023-10-21T15:00:00Z,2023,10,21,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.21.15.npz,548996,72,116,"TIR1,TIR2,WV"
INSAT3D_20231021_1800Z,2023-10-21T18:00:00Z,2023,10,21,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.21.18.npz,556163,72,116,"TIR1,TIR2,WV"
INSAT3D_20231021_2100Z,2023-10-21T21:00:00Z,2023,10,21,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.21.21.npz,564863,72,116,"TIR1,TIR2,WV"
INSAT3D_20231022_0000Z,2023-10-22T00:00:00Z,2023,10,22,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.22.00.npz,557317,72,116,"TIR1,TIR2,WV"
INSAT3D_20231022_0300Z,2023-10-22T03:00:00Z,2023,10,22,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.22.03.npz,547722,72,116,"TIR1,TIR2,WV"
INSAT3D_20231022_0600Z,2023-10-22T06:00:00Z,2023,10,22,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.22.06.npz,571747,72,116,"TIR1,TIR2,WV"
INSAT3D_20231022_0900Z,2023-10-22T09:00:00Z,2023,10,22,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.22.09.npz,593454,72,116,"TIR1,TIR2,WV"
INSAT3D_20231022_1200Z,2023-10-22T12:00:00Z,2023,10,22,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.22.12.npz,571978,72,116,"TIR1,TIR2,WV"
INSAT3D_20231022_1500Z,2023-10-22T15:00:00Z,2023,10,22,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.22.15.npz,547802,72,116,"TIR1,TIR2,WV"
INSAT3D_20231022_1800Z,2023-10-22T18:00:00Z,2023,10,22,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.22.18.npz,547944,72,116,"TIR1,TIR2,WV"
INSAT3D_20231022_2100Z,2023-10-22T21:00:00Z,2023,10,22,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.22.21.npz,549281,72,116,"TIR1,TIR2,WV"
INSAT3D_20231023_0000Z,2023-10-23T00:00:00Z,2023,10,23,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.23.00.npz,541860,72,116,"TIR1,TIR2,WV"
INSAT3D_20231023_0300Z,2023-10-23T03:00:00Z,2023,10,23,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.23.03.npz,538892,72,116,"TIR1,TIR2,WV"
INSAT3D_20231023_0600Z,2023-10-23T06:00:00Z,2023,10,23,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.10.23.06.npz,563922,72,116,"TIR1,TIR2,WV"
INSAT3D_20231114_1500Z,2023-11-14T15:00:00Z,2023,11,14,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.14.15.npz,558515,72,116,"TIR1,TIR2,WV"
INSAT3D_20231114_1800Z,2023-11-14T18:00:00Z,2023,11,14,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.14.18.npz,555357,72,116,"TIR1,TIR2,WV"
INSAT3D_20231114_2100Z,2023-11-14T21:00:00Z,2023,11,14,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.14.21.npz,554348,72,116,"TIR1,TIR2,WV"
INSAT3D_20231115_0000Z,2023-11-15T00:00:00Z,2023,11,15,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.15.00.npz,547868,72,116,"TIR1,TIR2,WV"
INSAT3D_20231115_0300Z,2023-11-15T03:00:00Z,2023,11,15,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.15.03.npz,536088,72,116,"TIR1,TIR2,WV"
INSAT3D_20231115_0600Z,2023-11-15T06:00:00Z,2023,11,15,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.15.06.npz,555628,72,116,"TIR1,TIR2,WV"
INSAT3D_20231115_0900Z,2023-11-15T09:00:00Z,2023,11,15,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.15.09.npz,569478,72,116,"TIR1,TIR2,WV"
INSAT3D_20231115_1200Z,2023-11-15T12:00:00Z,2023,11,15,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.15.12.npz,545604,72,116,"TIR1,TIR2,WV"
INSAT3D_20231115_1500Z,2023-11-15T15:00:00Z,2023,11,15,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.15.15.npz,530909,72,116,"TIR1,TIR2,WV"
INSAT3D_20231115_1800Z,2023-11-15T18:00:00Z,2023,11,15,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.15.18.npz,530190,72,116,"TIR1,TIR2,WV"
INSAT3D_20231115_2100Z,2023-11-15T21:00:00Z,2023,11,15,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.15.21.npz,530547,72,116,"TIR1,TIR2,WV"
INSAT3D_20231116_0000Z,2023-11-16T00:00:00Z,2023,11,16,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.16.00.npz,528717,72,116,"TIR1,TIR2,WV"
INSAT3D_20231130_0900Z,2023-11-30T09:00:00Z,2023,11,30,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.30.09.npz,580579,72,116,"TIR1,TIR2,WV"
INSAT3D_20231130_1200Z,2023-11-30T12:00:00Z,2023,11,30,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.30.12.npz,550759,72,116,"TIR1,TIR2,WV"
INSAT3D_20231130_1500Z,2023-11-30T15:00:00Z,2023,11,30,15,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.30.15.npz,538374,72,116,"TIR1,TIR2,WV"
INSAT3D_20231130_1800Z,2023-11-30T18:00:00Z,2023,11,30,18,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.30.18.npz,541165,72,116,"TIR1,TIR2,WV"
INSAT3D_20231130_2100Z,2023-11-30T21:00:00Z,2023,11,30,21,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.11.30.21.npz,543463,72,116,"TIR1,TIR2,WV"
INSAT3D_20231201_0000Z,2023-12-01T00:00:00Z,2023,12,1,0,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.12.01.00.npz,537727,72,116,"TIR1,TIR2,WV"
INSAT3D_20231201_0300Z,2023-12-01T03:00:00Z,2023,12,1,3,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.12.01.03.npz,531529,72,116,"TIR1,TIR2,WV"
INSAT3D_20231201_0600Z,2023-12-01T06:00:00Z,2023,12,1,6,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.12.01.06.npz,552916,72,116,"TIR1,TIR2,WV"
INSAT3D_20231201_0900Z,2023-12-01T09:00:00Z,2023,12,1,9,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.12.01.09.npz,572733,72,116,"TIR1,TIR2,WV"
INSAT3D_20231201_1200Z,2023-12-01T12:00:00Z,2023,12,1,12,PRETRAIN_VAL,data/interim/gridsat/2023/gridsat_2023.12.01.12.npz,547183,72,116,"TIR1,TIR2,WV"
