sample_id,storm_id,split,horizon,grid_timestamp,insat_timestamp,delta_minutes,insat_file_identifier,match_status,is_causal
NIO_2023_HAMOON_20231022_0000Z,NIO_2023_HAMOON,TEST,t-3h,2023-10-21T21:00:00Z,2023-10-21T21:30:00Z,30.0,3DIMG_21OCT2023_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_HAMOON_20231022_0000Z,NIO_2023_HAMOON,TEST,t0,2023-10-22T00:00:00Z,2023-10-22T00:00:00Z,0.0,3DIMG_22OCT2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0300Z,NIO_2023_HAMOON,TEST,t-15h,2023-10-21T12:00:00Z,2023-10-21T12:00:00Z,0.0,3DIMG_21OCT2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0300Z,NIO_2023_HAMOON,TEST,t-12h,2023-10-21T15:00:00Z,2023-10-21T15:00:00Z,0.0,3DIMG_21OCT2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0300Z,NIO_2023_HAMOON,TEST,t-9h,2023-10-21T18:00:00Z,2023-10-21T19:00:00Z,60.0,3DIMG_21OCT2023_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_HAMOON_20231022_0300Z,NIO_2023_HAMOON,TEST,t-6h,2023-10-21T21:00:00Z,2023-10-21T21:30:00Z,30.0,3DIMG_21OCT2023_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_HAMOON_20231022_0300Z,NIO_2023_HAMOON,TEST,t-3h,2023-10-22T00:00:00Z,2023-10-22T00:00:00Z,0.0,3DIMG_22OCT2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0300Z,NIO_2023_HAMOON,TEST,t0,2023-10-22T03:00:00Z,2023-10-22T03:00:00Z,0.0,3DIMG_22OCT2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0600Z,NIO_2023_HAMOON,TEST,t-15h,2023-10-21T15:00:00Z,2023-10-21T15:00:00Z,0.0,3DIMG_21OCT2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0600Z,NIO_2023_HAMOON,TEST,t-12h,2023-10-21T18:00:00Z,2023-10-21T19:00:00Z,60.0,3DIMG_21OCT2023_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_HAMOON_20231022_0600Z,NIO_2023_HAMOON,TEST,t-9h,2023-10-21T21:00:00Z,2023-10-21T21:30:00Z,30.0,3DIMG_21OCT2023_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_HAMOON_20231022_0600Z,NIO_2023_HAMOON,TEST,t-6h,2023-10-22T00:00:00Z,2023-10-22T00:00:00Z,0.0,3DIMG_22OCT2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0600Z,NIO_2023_HAMOON,TEST,t-3h,2023-10-22T03:00:00Z,2023-10-22T03:00:00Z,0.0,3DIMG_22OCT2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0600Z,NIO_2023_HAMOON,TEST,t0,2023-10-22T06:00:00Z,2023-10-22T06:00:00Z,0.0,3DIMG_22OCT2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0900Z,NIO_2023_HAMOON,TEST,t-15h,2023-10-21T18:00:00Z,2023-10-21T19:00:00Z,60.0,3DIMG_21OCT2023_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_HAMOON_20231022_0900Z,NIO_2023_HAMOON,TEST,t-12h,2023-10-21T21:00:00Z,2023-10-21T21:30:00Z,30.0,3DIMG_21OCT2023_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_HAMOON_20231022_0900Z,NIO_2023_HAMOON,TEST,t-9h,2023-10-22T00:00:00Z,2023-10-22T00:00:00Z,0.0,3DIMG_22OCT2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0900Z,NIO_2023_HAMOON,TEST,t-6h,2023-10-22T03:00:00Z,2023-10-22T03:00:00Z,0.0,3DIMG_22OCT2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0900Z,NIO_2023_HAMOON,TEST,t-3h,2023-10-22T06:00:00Z,2023-10-22T06:00:00Z,0.0,3DIMG_22OCT2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_0900Z,NIO_2023_HAMOON,TEST,t0,2023-10-22T09:00:00Z,2023-10-22T09:00:00Z,0.0,3DIMG_22OCT2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1200Z,NIO_2023_HAMOON,TEST,t-15h,2023-10-21T21:00:00Z,2023-10-21T21:30:00Z,30.0,3DIMG_21OCT2023_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_HAMOON_20231022_1200Z,NIO_2023_HAMOON,TEST,t-12h,2023-10-22T00:00:00Z,2023-10-22T00:00:00Z,0.0,3DIMG_22OCT2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1200Z,NIO_2023_HAMOON,TEST,t-9h,2023-10-22T03:00:00Z,2023-10-22T03:00:00Z,0.0,3DIMG_22OCT2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1200Z,NIO_2023_HAMOON,TEST,t-6h,2023-10-22T06:00:00Z,2023-10-22T06:00:00Z,0.0,3DIMG_22OCT2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1200Z,NIO_2023_HAMOON,TEST,t-3h,2023-10-22T09:00:00Z,2023-10-22T09:00:00Z,0.0,3DIMG_22OCT2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1200Z,NIO_2023_HAMOON,TEST,t0,2023-10-22T12:00:00Z,2023-10-22T12:00:00Z,0.0,3DIMG_22OCT2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1500Z,NIO_2023_HAMOON,TEST,t-15h,2023-10-22T00:00:00Z,2023-10-22T00:00:00Z,0.0,3DIMG_22OCT2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1500Z,NIO_2023_HAMOON,TEST,t-12h,2023-10-22T03:00:00Z,2023-10-22T03:00:00Z,0.0,3DIMG_22OCT2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1500Z,NIO_2023_HAMOON,TEST,t-9h,2023-10-22T06:00:00Z,2023-10-22T06:00:00Z,0.0,3DIMG_22OCT2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1500Z,NIO_2023_HAMOON,TEST,t-6h,2023-10-22T09:00:00Z,2023-10-22T09:00:00Z,0.0,3DIMG_22OCT2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1500Z,NIO_2023_HAMOON,TEST,t-3h,2023-10-22T12:00:00Z,2023-10-22T12:00:00Z,0.0,3DIMG_22OCT2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1500Z,NIO_2023_HAMOON,TEST,t0,2023-10-22T15:00:00Z,2023-10-22T15:00:00Z,0.0,3DIMG_22OCT2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1800Z,NIO_2023_HAMOON,TEST,t-15h,2023-10-22T03:00:00Z,2023-10-22T03:00:00Z,0.0,3DIMG_22OCT2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1800Z,NIO_2023_HAMOON,TEST,t-12h,2023-10-22T06:00:00Z,2023-10-22T06:00:00Z,0.0,3DIMG_22OCT2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1800Z,NIO_2023_HAMOON,TEST,t-9h,2023-10-22T09:00:00Z,2023-10-22T09:00:00Z,0.0,3DIMG_22OCT2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1800Z,NIO_2023_HAMOON,TEST,t-6h,2023-10-22T12:00:00Z,2023-10-22T12:00:00Z,0.0,3DIMG_22OCT2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1800Z,NIO_2023_HAMOON,TEST,t-3h,2023-10-22T15:00:00Z,2023-10-22T15:00:00Z,0.0,3DIMG_22OCT2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231022_1800Z,NIO_2023_HAMOON,TEST,t0,2023-10-22T18:00:00Z,2023-10-22T18:00:00Z,0.0,3DIMG_22OCT2023_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0000Z,NIO_2023_HAMOON,TEST,t-15h,2023-10-22T09:00:00Z,2023-10-22T09:00:00Z,0.0,3DIMG_22OCT2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0000Z,NIO_2023_HAMOON,TEST,t-12h,2023-10-22T12:00:00Z,2023-10-22T12:00:00Z,0.0,3DIMG_22OCT2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0000Z,NIO_2023_HAMOON,TEST,t-9h,2023-10-22T15:00:00Z,2023-10-22T15:00:00Z,0.0,3DIMG_22OCT2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0000Z,NIO_2023_HAMOON,TEST,t-6h,2023-10-22T18:00:00Z,2023-10-22T19:00:00Z,60.0,3DIMG_22OCT2023_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_HAMOON_20231023_0000Z,NIO_2023_HAMOON,TEST,t-3h,2023-10-22T21:00:00Z,2023-10-22T21:00:00Z,0.0,3DIMG_22OCT2023_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0000Z,NIO_2023_HAMOON,TEST,t0,2023-10-23T00:00:00Z,2023-10-23T00:00:00Z,0.0,3DIMG_23OCT2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0300Z,NIO_2023_HAMOON,TEST,t-15h,2023-10-22T12:00:00Z,2023-10-22T12:00:00Z,0.0,3DIMG_22OCT2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0300Z,NIO_2023_HAMOON,TEST,t-12h,2023-10-22T15:00:00Z,2023-10-22T15:00:00Z,0.0,3DIMG_22OCT2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0300Z,NIO_2023_HAMOON,TEST,t-9h,2023-10-22T18:00:00Z,2023-10-22T19:00:00Z,60.0,3DIMG_22OCT2023_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_HAMOON_20231023_0300Z,NIO_2023_HAMOON,TEST,t-6h,2023-10-22T21:00:00Z,2023-10-22T21:00:00Z,0.0,3DIMG_22OCT2023_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0300Z,NIO_2023_HAMOON,TEST,t-3h,2023-10-23T00:00:00Z,2023-10-23T00:00:00Z,0.0,3DIMG_23OCT2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0300Z,NIO_2023_HAMOON,TEST,t0,2023-10-23T03:00:00Z,2023-10-23T03:00:00Z,0.0,3DIMG_23OCT2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0600Z,NIO_2023_HAMOON,TEST,t-15h,2023-10-22T15:00:00Z,2023-10-22T15:00:00Z,0.0,3DIMG_22OCT2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0600Z,NIO_2023_HAMOON,TEST,t-12h,2023-10-22T18:00:00Z,2023-10-22T19:00:00Z,60.0,3DIMG_22OCT2023_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_HAMOON_20231023_0600Z,NIO_2023_HAMOON,TEST,t-9h,2023-10-22T21:00:00Z,2023-10-22T21:00:00Z,0.0,3DIMG_22OCT2023_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0600Z,NIO_2023_HAMOON,TEST,t-6h,2023-10-23T00:00:00Z,2023-10-23T00:00:00Z,0.0,3DIMG_23OCT2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0600Z,NIO_2023_HAMOON,TEST,t-3h,2023-10-23T03:00:00Z,2023-10-23T03:00:00Z,0.0,3DIMG_23OCT2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_HAMOON_20231023_0600Z,NIO_2023_HAMOON,TEST,t0,2023-10-23T06:00:00Z,2023-10-23T06:00:00Z,0.0,3DIMG_23OCT2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_0000Z,NIO_2023_MICHAUNG,TEST,t-15h,2023-11-30T09:00:00Z,2023-11-30T09:00:00Z,0.0,3DIMG_30NOV2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_0000Z,NIO_2023_MICHAUNG,TEST,t-12h,2023-11-30T12:00:00Z,2023-11-30T12:00:00Z,0.0,3DIMG_30NOV2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_0000Z,NIO_2023_MICHAUNG,TEST,t-9h,2023-11-30T15:00:00Z,2023-11-30T15:00:00Z,0.0,3DIMG_30NOV2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_0000Z,NIO_2023_MICHAUNG,TEST,t-6h,2023-11-30T18:00:00Z,2023-11-30T19:00:00Z,60.0,3DIMG_30NOV2023_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_MICHAUNG_20231201_0000Z,NIO_2023_MICHAUNG,TEST,t-3h,2023-11-30T21:00:00Z,2023-11-30T21:00:00Z,0.0,3DIMG_30NOV2023_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_0000Z,NIO_2023_MICHAUNG,TEST,t0,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,0.0,3DIMG_01DEC2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_0600Z,NIO_2023_MICHAUNG,TEST,t-15h,2023-11-30T15:00:00Z,2023-11-30T15:00:00Z,0.0,3DIMG_30NOV2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_0600Z,NIO_2023_MICHAUNG,TEST,t-12h,2023-11-30T18:00:00Z,2023-11-30T19:00:00Z,60.0,3DIMG_30NOV2023_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2023_MICHAUNG_20231201_0600Z,NIO_2023_MICHAUNG,TEST,t-9h,2023-11-30T21:00:00Z,2023-11-30T21:00:00Z,0.0,3DIMG_30NOV2023_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_0600Z,NIO_2023_MICHAUNG,TEST,t-6h,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,0.0,3DIMG_01DEC2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_0600Z,NIO_2023_MICHAUNG,TEST,t-3h,2023-12-01T03:00:00Z,2023-12-01T03:00:00Z,0.0,3DIMG_01DEC2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_0600Z,NIO_2023_MICHAUNG,TEST,t0,2023-12-01T06:00:00Z,2023-12-01T06:00:00Z,0.0,3DIMG_01DEC2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1200Z,NIO_2023_MICHAUNG,TEST,t-15h,2023-11-30T21:00:00Z,2023-11-30T21:00:00Z,0.0,3DIMG_30NOV2023_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1200Z,NIO_2023_MICHAUNG,TEST,t-12h,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,0.0,3DIMG_01DEC2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1200Z,NIO_2023_MICHAUNG,TEST,t-9h,2023-12-01T03:00:00Z,2023-12-01T03:00:00Z,0.0,3DIMG_01DEC2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1200Z,NIO_2023_MICHAUNG,TEST,t-6h,2023-12-01T06:00:00Z,2023-12-01T06:00:00Z,0.0,3DIMG_01DEC2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1200Z,NIO_2023_MICHAUNG,TEST,t-3h,2023-12-01T09:00:00Z,2023-12-01T09:00:00Z,0.0,3DIMG_01DEC2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1200Z,NIO_2023_MICHAUNG,TEST,t0,2023-12-01T12:00:00Z,2023-12-01T12:00:00Z,0.0,3DIMG_01DEC2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1800Z,NIO_2023_MICHAUNG,TEST,t-15h,2023-12-01T03:00:00Z,2023-12-01T03:00:00Z,0.0,3DIMG_01DEC2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1800Z,NIO_2023_MICHAUNG,TEST,t-12h,2023-12-01T06:00:00Z,2023-12-01T06:00:00Z,0.0,3DIMG_01DEC2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1800Z,NIO_2023_MICHAUNG,TEST,t-9h,2023-12-01T09:00:00Z,2023-12-01T09:00:00Z,0.0,3DIMG_01DEC2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1800Z,NIO_2023_MICHAUNG,TEST,t-6h,2023-12-01T12:00:00Z,2023-12-01T12:00:00Z,0.0,3DIMG_01DEC2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1800Z,NIO_2023_MICHAUNG,TEST,t-3h,2023-12-01T15:00:00Z,2023-12-01T15:00:00Z,0.0,3DIMG_01DEC2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231201_1800Z,NIO_2023_MICHAUNG,TEST,t0,2023-12-01T18:00:00Z,2023-12-01T18:00:00Z,0.0,3DIMG_01DEC2023_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0000Z,NIO_2023_MICHAUNG,TEST,t-15h,2023-12-01T09:00:00Z,2023-12-01T09:00:00Z,0.0,3DIMG_01DEC2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0000Z,NIO_2023_MICHAUNG,TEST,t-12h,2023-12-01T12:00:00Z,2023-12-01T12:00:00Z,0.0,3DIMG_01DEC2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0000Z,NIO_2023_MICHAUNG,TEST,t-9h,2023-12-01T15:00:00Z,2023-12-01T15:00:00Z,0.0,3DIMG_01DEC2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0000Z,NIO_2023_MICHAUNG,TEST,t-6h,2023-12-01T18:00:00Z,2023-12-01T18:00:00Z,0.0,3DIMG_01DEC2023_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0000Z,NIO_2023_MICHAUNG,TEST,t-3h,2023-12-01T21:00:00Z,2023-12-01T21:00:00Z,0.0,3DIMG_01DEC2023_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0000Z,NIO_2023_MICHAUNG,TEST,t0,2023-12-02T00:00:00Z,2023-12-02T00:00:00Z,0.0,3DIMG_02DEC2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0600Z,NIO_2023_MICHAUNG,TEST,t-15h,2023-12-01T15:00:00Z,2023-12-01T15:00:00Z,0.0,3DIMG_01DEC2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0600Z,NIO_2023_MICHAUNG,TEST,t-12h,2023-12-01T18:00:00Z,2023-12-01T18:00:00Z,0.0,3DIMG_01DEC2023_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0600Z,NIO_2023_MICHAUNG,TEST,t-9h,2023-12-01T21:00:00Z,2023-12-01T21:00:00Z,0.0,3DIMG_01DEC2023_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0600Z,NIO_2023_MICHAUNG,TEST,t-6h,2023-12-02T00:00:00Z,2023-12-02T00:00:00Z,0.0,3DIMG_02DEC2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0600Z,NIO_2023_MICHAUNG,TEST,t-3h,2023-12-02T03:00:00Z,2023-12-02T03:00:00Z,0.0,3DIMG_02DEC2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_0600Z,NIO_2023_MICHAUNG,TEST,t0,2023-12-02T06:00:00Z,2023-12-02T06:00:00Z,0.0,3DIMG_02DEC2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1200Z,NIO_2023_MICHAUNG,TEST,t-15h,2023-12-01T21:00:00Z,2023-12-01T21:00:00Z,0.0,3DIMG_01DEC2023_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1200Z,NIO_2023_MICHAUNG,TEST,t-12h,2023-12-02T00:00:00Z,2023-12-02T00:00:00Z,0.0,3DIMG_02DEC2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1200Z,NIO_2023_MICHAUNG,TEST,t-9h,2023-12-02T03:00:00Z,2023-12-02T03:00:00Z,0.0,3DIMG_02DEC2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1200Z,NIO_2023_MICHAUNG,TEST,t-6h,2023-12-02T06:00:00Z,2023-12-02T06:00:00Z,0.0,3DIMG_02DEC2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1200Z,NIO_2023_MICHAUNG,TEST,t-3h,2023-12-02T09:00:00Z,2023-12-02T09:00:00Z,0.0,3DIMG_02DEC2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1200Z,NIO_2023_MICHAUNG,TEST,t0,2023-12-02T12:00:00Z,2023-12-02T12:00:00Z,0.0,3DIMG_02DEC2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1800Z,NIO_2023_MICHAUNG,TEST,t-15h,2023-12-02T03:00:00Z,2023-12-02T03:00:00Z,0.0,3DIMG_02DEC2023_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1800Z,NIO_2023_MICHAUNG,TEST,t-12h,2023-12-02T06:00:00Z,2023-12-02T06:00:00Z,0.0,3DIMG_02DEC2023_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1800Z,NIO_2023_MICHAUNG,TEST,t-9h,2023-12-02T09:00:00Z,2023-12-02T09:00:00Z,0.0,3DIMG_02DEC2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1800Z,NIO_2023_MICHAUNG,TEST,t-6h,2023-12-02T12:00:00Z,2023-12-02T12:00:00Z,0.0,3DIMG_02DEC2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1800Z,NIO_2023_MICHAUNG,TEST,t-3h,2023-12-02T15:00:00Z,2023-12-02T15:00:00Z,0.0,3DIMG_02DEC2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231202_1800Z,NIO_2023_MICHAUNG,TEST,t0,2023-12-02T18:00:00Z,2023-12-02T18:00:00Z,0.0,3DIMG_02DEC2023_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231203_0000Z,NIO_2023_MICHAUNG,TEST,t-15h,2023-12-02T09:00:00Z,2023-12-02T09:00:00Z,0.0,3DIMG_02DEC2023_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231203_0000Z,NIO_2023_MICHAUNG,TEST,t-12h,2023-12-02T12:00:00Z,2023-12-02T12:00:00Z,0.0,3DIMG_02DEC2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231203_0000Z,NIO_2023_MICHAUNG,TEST,t-9h,2023-12-02T15:00:00Z,2023-12-02T15:00:00Z,0.0,3DIMG_02DEC2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231203_0000Z,NIO_2023_MICHAUNG,TEST,t-6h,2023-12-02T18:00:00Z,2023-12-02T18:00:00Z,0.0,3DIMG_02DEC2023_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231203_0000Z,NIO_2023_MICHAUNG,TEST,t-3h,2023-12-02T21:00:00Z,2023-12-02T21:00:00Z,0.0,3DIMG_02DEC2023_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231203_0000Z,NIO_2023_MICHAUNG,TEST,t0,2023-12-03T00:00:00Z,2023-12-03T00:00:00Z,0.0,3DIMG_03DEC2023_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231203_0300Z,NIO_2023_MICHAUNG,TEST,t-15h,2023-12-02T12:00:00Z,2023-12-02T12:00:00Z,0.0,3DIMG_02DEC2023_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2023_MICHAUNG_20231203_0300Z,NIO_2023_MICHAUNG,TEST,t-12h,2023-12-02T15:00:00Z,2023-12-02T15:00:00Z,0.0,3DIMG_02DEC2023_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
