sample_id,storm_id,storm_name,split,t0_utc,gridsat_sequence_reference,imerg_sequence_reference,gridsat_frame_count,imerg_frame_count,spatial_shape,normalization_version,modality_status,target_status,leakage_check,dataset_status
NIO_2022_NO_20220820_1200Z,NIO_2022_NO,NO,TEST,2022-08-20T12:00:00Z,data/interim/gridsat/2022/gridsat_2022.08.19.21.npz|data/interim/gridsat/2022/gridsat_2022.08.20.00.npz|data/interim/gridsat/2022/gridsat_2022.08.20.03.npz|data/interim/gridsat/2022/gridsat_2022.08.20.06.npz|data/interim/gridsat/2022/gridsat_2022.08.20.09.npz|data/interim/gridsat/2022/gridsat_2022.08.20.12.npz,3B-HHR.MS.MRG.3IMERG.20220819-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220820-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220820-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220820-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220820-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220820-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_NO_20220821_0000Z,NIO_2022_NO,NO,TEST,2022-08-21T00:00:00Z,data/interim/gridsat/2022/gridsat_2022.08.20.09.npz|data/interim/gridsat/2022/gridsat_2022.08.20.12.npz|data/interim/gridsat/2022/gridsat_2022.08.20.15.npz|data/interim/gridsat/2022/gridsat_2022.08.20.18.npz|data/interim/gridsat/2022/gridsat_2022.08.20.21.npz|data/interim/gridsat/2022/gridsat_2022.08.21.00.npz,3B-HHR.MS.MRG.3IMERG.20220820-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220820-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220820-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220820-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220820-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220821-S000000-E002959.0000.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_SITRANG_20221022_0600Z,NIO_2022_SITRANG,SITRANG,TEST,2022-10-22T06:00:00Z,data/interim/gridsat/2022/gridsat_2022.10.21.15.npz|data/interim/gridsat/2022/gridsat_2022.10.21.18.npz|data/interim/gridsat/2022/gridsat_2022.10.21.21.npz|data/interim/gridsat/2022/gridsat_2022.10.22.00.npz|data/interim/gridsat/2022/gridsat_2022.10.22.03.npz|data/interim/gridsat/2022/gridsat_2022.10.22.06.npz,3B-HHR.MS.MRG.3IMERG.20221021-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221021-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221021-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S060000-E062959.0360.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_SITRANG_20221022_1200Z,NIO_2022_SITRANG,SITRANG,TEST,2022-10-22T12:00:00Z,data/interim/gridsat/2022/gridsat_2022.10.21.21.npz|data/interim/gridsat/2022/gridsat_2022.10.22.00.npz|data/interim/gridsat/2022/gridsat_2022.10.22.03.npz|data/interim/gridsat/2022/gridsat_2022.10.22.06.npz|data/interim/gridsat/2022/gridsat_2022.10.22.09.npz|data/interim/gridsat/2022/gridsat_2022.10.22.12.npz,3B-HHR.MS.MRG.3IMERG.20221021-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_SITRANG_20221022_1800Z,NIO_2022_SITRANG,SITRANG,TEST,2022-10-22T18:00:00Z,data/interim/gridsat/2022/gridsat_2022.10.22.03.npz|data/interim/gridsat/2022/gridsat_2022.10.22.06.npz|data/interim/gridsat/2022/gridsat_2022.10.22.09.npz|data/interim/gridsat/2022/gridsat_2022.10.22.12.npz|data/interim/gridsat/2022/gridsat_2022.10.22.15.npz|data/interim/gridsat/2022/gridsat_2022.10.22.18.npz,3B-HHR.MS.MRG.3IMERG.20221022-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S180000-E182959.1080.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_SITRANG_20221023_0000Z,NIO_2022_SITRANG,SITRANG,TEST,2022-10-23T00:00:00Z,data/interim/gridsat/2022/gridsat_2022.10.22.09.npz|data/interim/gridsat/2022/gridsat_2022.10.22.12.npz|data/interim/gridsat/2022/gridsat_2022.10.22.15.npz|data/interim/gridsat/2022/gridsat_2022.10.22.18.npz|data/interim/gridsat/2022/gridsat_2022.10.22.21.npz|data/interim/gridsat/2022/gridsat_2022.10.23.00.npz,3B-HHR.MS.MRG.3IMERG.20221022-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221022-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221023-S000000-E002959.0000.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_01_20220320_0600Z,NIO_2022_UNNAMED_01,UNNAMED_01,TEST,2022-03-20T06:00:00Z,data/interim/gridsat/2022/gridsat_2022.03.19.15.npz|data/interim/gridsat/2022/gridsat_2022.03.19.18.npz|data/interim/gridsat/2022/gridsat_2022.03.19.21.npz|data/interim/gridsat/2022/gridsat_2022.03.20.00.npz|data/interim/gridsat/2022/gridsat_2022.03.20.03.npz|data/interim/gridsat/2022/gridsat_2022.03.20.06.npz,3B-HHR.MS.MRG.3IMERG.20220319-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220319-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220319-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S060000-E062959.0360.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_01_20220320_1200Z,NIO_2022_UNNAMED_01,UNNAMED_01,TEST,2022-03-20T12:00:00Z,data/interim/gridsat/2022/gridsat_2022.03.19.21.npz|data/interim/gridsat/2022/gridsat_2022.03.20.00.npz|data/interim/gridsat/2022/gridsat_2022.03.20.03.npz|data/interim/gridsat/2022/gridsat_2022.03.20.06.npz|data/interim/gridsat/2022/gridsat_2022.03.20.09.npz|data/interim/gridsat/2022/gridsat_2022.03.20.12.npz,3B-HHR.MS.MRG.3IMERG.20220319-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_01_20220320_1800Z,NIO_2022_UNNAMED_01,UNNAMED_01,TEST,2022-03-20T18:00:00Z,data/interim/gridsat/2022/gridsat_2022.03.20.03.npz|data/interim/gridsat/2022/gridsat_2022.03.20.06.npz|data/interim/gridsat/2022/gridsat_2022.03.20.09.npz|data/interim/gridsat/2022/gridsat_2022.03.20.12.npz|data/interim/gridsat/2022/gridsat_2022.03.20.15.npz|data/interim/gridsat/2022/gridsat_2022.03.20.18.npz,3B-HHR.MS.MRG.3IMERG.20220320-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220320-S180000-E182959.1080.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_13_1_20221120_0000Z,NIO_2022_UNNAMED_2_13_1,UNNAMED_2_13_1,TEST,2022-11-20T00:00:00Z,data/interim/gridsat/2022/gridsat_2022.11.19.09.npz|data/interim/gridsat/2022/gridsat_2022.11.19.12.npz|data/interim/gridsat/2022/gridsat_2022.11.19.15.npz|data/interim/gridsat/2022/gridsat_2022.11.19.18.npz|data/interim/gridsat/2022/gridsat_2022.11.19.21.npz|data/interim/gridsat/2022/gridsat_2022.11.20.00.npz,3B-HHR.MS.MRG.3IMERG.20221119-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221119-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221119-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221119-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221119-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221120-S000000-E002959.0000.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_15_1_20221214_1200Z,NIO_2022_UNNAMED_2_15_1,UNNAMED_2_15_1,TEST,2022-12-14T12:00:00Z,data/interim/gridsat/2022/gridsat_2022.12.13.21.npz|data/interim/gridsat/2022/gridsat_2022.12.14.00.npz|data/interim/gridsat/2022/gridsat_2022.12.14.03.npz|data/interim/gridsat/2022/gridsat_2022.12.14.06.npz|data/interim/gridsat/2022/gridsat_2022.12.14.09.npz|data/interim/gridsat/2022/gridsat_2022.12.14.12.npz,3B-HHR.MS.MRG.3IMERG.20221213-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_15_1_20221214_1800Z,NIO_2022_UNNAMED_2_15_1,UNNAMED_2_15_1,TEST,2022-12-14T18:00:00Z,data/interim/gridsat/2022/gridsat_2022.12.14.03.npz|data/interim/gridsat/2022/gridsat_2022.12.14.06.npz|data/interim/gridsat/2022/gridsat_2022.12.14.09.npz|data/interim/gridsat/2022/gridsat_2022.12.14.12.npz|data/interim/gridsat/2022/gridsat_2022.12.14.15.npz|data/interim/gridsat/2022/gridsat_2022.12.14.18.npz,3B-HHR.MS.MRG.3IMERG.20221214-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S180000-E182959.1080.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_15_1_20221215_0000Z,NIO_2022_UNNAMED_2_15_1,UNNAMED_2_15_1,TEST,2022-12-15T00:00:00Z,data/interim/gridsat/2022/gridsat_2022.12.14.09.npz|data/interim/gridsat/2022/gridsat_2022.12.14.12.npz|data/interim/gridsat/2022/gridsat_2022.12.14.15.npz|data/interim/gridsat/2022/gridsat_2022.12.14.18.npz|data/interim/gridsat/2022/gridsat_2022.12.14.21.npz|data/interim/gridsat/2022/gridsat_2022.12.15.00.npz,3B-HHR.MS.MRG.3IMERG.20221214-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221215-S000000-E002959.0000.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_15_1_20221215_0600Z,NIO_2022_UNNAMED_2_15_1,UNNAMED_2_15_1,TEST,2022-12-15T06:00:00Z,data/interim/gridsat/2022/gridsat_2022.12.14.15.npz|data/interim/gridsat/2022/gridsat_2022.12.14.18.npz|data/interim/gridsat/2022/gridsat_2022.12.14.21.npz|data/interim/gridsat/2022/gridsat_2022.12.15.00.npz|data/interim/gridsat/2022/gridsat_2022.12.15.03.npz|data/interim/gridsat/2022/gridsat_2022.12.15.06.npz,3B-HHR.MS.MRG.3IMERG.20221214-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221214-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221215-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221215-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221215-S060000-E062959.0360.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_16_1_20221222_0600Z,NIO_2022_UNNAMED_2_16_1,UNNAMED_2_16_1,TEST,2022-12-22T06:00:00Z,data/interim/gridsat/2022/gridsat_2022.12.21.15.npz|data/interim/gridsat/2022/gridsat_2022.12.21.18.npz|data/interim/gridsat/2022/gridsat_2022.12.21.21.npz|data/interim/gridsat/2022/gridsat_2022.12.22.00.npz|data/interim/gridsat/2022/gridsat_2022.12.22.03.npz|data/interim/gridsat/2022/gridsat_2022.12.22.06.npz,3B-HHR.MS.MRG.3IMERG.20221221-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221221-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221221-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S060000-E062959.0360.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_16_1_20221222_1200Z,NIO_2022_UNNAMED_2_16_1,UNNAMED_2_16_1,TEST,2022-12-22T12:00:00Z,data/interim/gridsat/2022/gridsat_2022.12.21.21.npz|data/interim/gridsat/2022/gridsat_2022.12.22.00.npz|data/interim/gridsat/2022/gridsat_2022.12.22.03.npz|data/interim/gridsat/2022/gridsat_2022.12.22.06.npz|data/interim/gridsat/2022/gridsat_2022.12.22.09.npz|data/interim/gridsat/2022/gridsat_2022.12.22.12.npz,3B-HHR.MS.MRG.3IMERG.20221221-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_16_1_20221222_1800Z,NIO_2022_UNNAMED_2_16_1,UNNAMED_2_16_1,TEST,2022-12-22T18:00:00Z,data/interim/gridsat/2022/gridsat_2022.12.22.03.npz|data/interim/gridsat/2022/gridsat_2022.12.22.06.npz|data/interim/gridsat/2022/gridsat_2022.12.22.09.npz|data/interim/gridsat/2022/gridsat_2022.12.22.12.npz|data/interim/gridsat/2022/gridsat_2022.12.22.15.npz|data/interim/gridsat/2022/gridsat_2022.12.22.18.npz,3B-HHR.MS.MRG.3IMERG.20221222-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S180000-E182959.1080.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_16_1_20221223_0000Z,NIO_2022_UNNAMED_2_16_1,UNNAMED_2_16_1,TEST,2022-12-23T00:00:00Z,data/interim/gridsat/2022/gridsat_2022.12.22.09.npz|data/interim/gridsat/2022/gridsat_2022.12.22.12.npz|data/interim/gridsat/2022/gridsat_2022.12.22.15.npz|data/interim/gridsat/2022/gridsat_2022.12.22.18.npz|data/interim/gridsat/2022/gridsat_2022.12.22.21.npz|data/interim/gridsat/2022/gridsat_2022.12.23.00.npz,3B-HHR.MS.MRG.3IMERG.20221222-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221223-S000000-E002959.0000.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_16_1_20221223_0600Z,NIO_2022_UNNAMED_2_16_1,UNNAMED_2_16_1,TEST,2022-12-23T06:00:00Z,data/interim/gridsat/2022/gridsat_2022.12.22.15.npz|data/interim/gridsat/2022/gridsat_2022.12.22.18.npz|data/interim/gridsat/2022/gridsat_2022.12.22.21.npz|data/interim/gridsat/2022/gridsat_2022.12.23.00.npz|data/interim/gridsat/2022/gridsat_2022.12.23.03.npz|data/interim/gridsat/2022/gridsat_2022.12.23.06.npz,3B-HHR.MS.MRG.3IMERG.20221222-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221222-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221223-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221223-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20221223-S060000-E062959.0360.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_2_1_20220303_0000Z,NIO_2022_UNNAMED_2_2_1,UNNAMED_2_2_1,TEST,2022-03-03T00:00:00Z,data/interim/gridsat/2022/gridsat_2022.03.02.09.npz|data/interim/gridsat/2022/gridsat_2022.03.02.12.npz|data/interim/gridsat/2022/gridsat_2022.03.02.15.npz|data/interim/gridsat/2022/gridsat_2022.03.02.18.npz|data/interim/gridsat/2022/gridsat_2022.03.02.21.npz|data/interim/gridsat/2022/gridsat_2022.03.03.00.npz,3B-HHR.MS.MRG.3IMERG.20220302-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220302-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220302-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220302-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220302-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S000000-E002959.0000.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_2_1_20220303_0600Z,NIO_2022_UNNAMED_2_2_1,UNNAMED_2_2_1,TEST,2022-03-03T06:00:00Z,data/interim/gridsat/2022/gridsat_2022.03.02.15.npz|data/interim/gridsat/2022/gridsat_2022.03.02.18.npz|data/interim/gridsat/2022/gridsat_2022.03.02.21.npz|data/interim/gridsat/2022/gridsat_2022.03.03.00.npz|data/interim/gridsat/2022/gridsat_2022.03.03.03.npz|data/interim/gridsat/2022/gridsat_2022.03.03.06.npz,3B-HHR.MS.MRG.3IMERG.20220302-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220302-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220302-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S060000-E062959.0360.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_2_1_20220303_1200Z,NIO_2022_UNNAMED_2_2_1,UNNAMED_2_2_1,TEST,2022-03-03T12:00:00Z,data/interim/gridsat/2022/gridsat_2022.03.02.21.npz|data/interim/gridsat/2022/gridsat_2022.03.03.00.npz|data/interim/gridsat/2022/gridsat_2022.03.03.03.npz|data/interim/gridsat/2022/gridsat_2022.03.03.06.npz|data/interim/gridsat/2022/gridsat_2022.03.03.09.npz|data/interim/gridsat/2022/gridsat_2022.03.03.12.npz,3B-HHR.MS.MRG.3IMERG.20220302-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2022_UNNAMED_2_2_1_20220303_1800Z,NIO_2022_UNNAMED_2_2_1,UNNAMED_2_2_1,TEST,2022-03-03T18:00:00Z,data/interim/gridsat/2022/gridsat_2022.03.03.03.npz|data/interim/gridsat/2022/gridsat_2022.03.03.06.npz|data/interim/gridsat/2022/gridsat_2022.03.03.09.npz|data/interim/gridsat/2022/gridsat_2022.03.03.12.npz|data/interim/gridsat/2022/gridsat_2022.03.03.15.npz|data/interim/gridsat/2022/gridsat_2022.03.03.18.npz,3B-HHR.MS.MRG.3IMERG.20220303-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20220303-S180000-E182959.1080.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
